Cmpd_ID,MolLogP,HeavyAtomCount,HeavyAtomMolWt,HAccept,Heteroatoms,HDonor,MolWt,MolMR,RotableBonds,RingCount,Ipc,HallKierAlpha,NumValenceElectrons,SaturatedRings,AliphaticRings,AromaticRings,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsPartialCharge,MaxPartialCharge,MinAbsPartialCharge,MinPartialCharge,BalabanJ,BertzCT,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,NHOHCount,NOCount,FractionCSP3,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,Affinity,pIC50
CatS_398,5.2739,48,685.468,8,12,2,724.78,195.8203,10,6,62368245849,-2.85,252,1,2,4,0.9375,1.625,2.3125,0.389856939,0.211020163,0.211020163,-0.389856939,1.193869633,1898.67733,34.99268729,15.79136374,9.02786963,33.67478686,23.11834474,26.83136791,16.00083484,12.24088264,8.631052199,6.038413332,29.97621896,19.75977594,16.2917014,11.40482381,8.094457037,2,8,0.361111111,297.0257956,10.423316,9.581712666,8.417796984,21.16578275,0,65.37458376,47.52510539,96.71019095,29.62105329,0,0,10.02329115,0,0,13.52432438,0,24.30239907,0,38.70381363,43.94050202,110.2864898,23.09824812,44.98705588,5.316788604,82.55440325,42.6231384,11.84086864,33.51118545,66.73003775,10.04526663,11.25737949,0,0,34.96376473,16.12725754,6.544756406,42.33510364,70.65510011,16.12443667,0,71.0409915,34.19030111,28.30056159,13.52432438,0,28.39830498,2.292632838,20.70281463,7.157860055,8.614080622,21.53881385,1.174669538,4.951477213,-3.390970686,14.53253918,0.13,6.886056648
CatS_399,4.9952,45,603.945,7,10,2,647.289,182.4241,9,6,24030141608,-3,238,2,3,3,1.066666667,1.866666667,2.644444444,0.376484686,0.314595988,0.314595988,-0.376484686,1.156630688,1519.30963,31.96106836,15.52662722,8.431719849,31.01165015,22.03000978,25.90142465,16.15658195,12.16440867,9.00985872,6.348629178,27.47385018,17.68924696,13.79635367,10.28194558,7.492144103,3,8,0.485714286,275.544263,25.5871385,4.681802935,4.794537184,16.86056676,0,41.64090973,74.6435599,78.66017039,23.86819968,0,0,0,0,6.031114512,9.531400138,0,24.89709281,11.65157352,45.37968127,57.38112761,75.43493675,23.09824812,29.39393935,11.05045608,82.99254633,30.85407935,17.75877468,47.21019883,42.46456948,5.022633314,11.25737949,4.794537184,0,23.36282484,6.031114512,0,30.63693414,92.2282491,30.04127845,4.899909731,42.09372029,38.87210404,27.17015213,4.794537184,0,8.14118847,16.33410252,9.10072609,12.58477237,9.6461083,13.72858674,4.155475559,8.923949234,0,8.6628685,0.13,6.886056648
CatS_400,5.8348,48,637.986,7,10,2,682.338,198.4871,10,6,82935970545,-3.94,250,1,2,4,0.958333333,1.666666667,2.354166667,0.377661201,0.314595988,0.314595988,-0.377661201,1.137587051,1769.713587,33.9420021,15.97200414,8.55168837,33.45924391,23.33454023,27.84401364,16.64744139,12.62033238,9.039837859,6.241551824,29.41643916,18.1801064,14.25227738,10.31192472,7.385066749,3,8,0.368421053,293.1586505,25.75018527,4.681802935,4.794537184,16.86056676,0,53.77364387,60.49068342,104.9255315,17.26131771,0,0,0,0,6.031114512,4.794537184,0,24.89709281,5.733667477,39.02066887,56.67998653,105.2638565,23.09824812,35.08132563,15.95036581,77.39149552,32.59984725,11.84086864,39.93200708,66.73003775,5.022633314,11.25737949,10.48192346,0,23.36282484,6.031114512,0,18.11214613,80.05791564,34.01392447,4.899909731,56.18906426,68.03748205,22.43328918,4.794537184,0,2.151638631,18.46244392,9.22797462,15.08612055,9.007165627,22.41101083,1.773871948,6.875718548,4.099747081,8.682086023,0.19,6.721246399
CatS_401,6.556,49,651.989,7,10,2,697.349,199.9241,11,6,1.28E+11,-3.94,256,1,2,4,0.979591837,1.693877551,2.387755102,0.491021972,0.314595988,0.314595988,-0.491021972,1.122033921,1789.159875,34.90587125,16.64379193,9.399997489,34.16635069,23.81770348,28.3823986,17.12393434,12.87001448,8.882236668,6.287648157,29.95482413,18.65659936,14.50195948,10.15432353,7.431163082,3,8,0.384615385,298.8773041,25.5871385,4.681802935,4.794537184,16.86056676,0,53.77364387,74.33815782,85.14280123,23.3652841,5.749511833,0,0,0,6.031114512,9.531400138,0,24.89709281,5.733667477,58.97210966,37.68473284,105.2638565,28.84775996,29.39393935,15.78731903,69.40011794,32.59984725,11.84086864,53.77948148,66.73003775,5.022633314,11.25737949,4.794537184,5.749511833,23.36282484,6.031114512,6.103966388,18.11214613,85.80742748,28.32653819,4.899909731,68.07392883,51.00483818,27.17015213,4.794537184,0,7.883916085,16.36149889,9.20740213,13.80378663,9.888491036,21.98049492,1.935745482,10.86703352,0,8.682742415,0.27,6.568636236
CatS_402,6.3702,49,665.963,7,12,2,705.275,190.7921,11,6,1.28E+11,-4.08,256,1,2,4,0.979591837,1.693877551,2.387755102,0.434844383,0.387031973,0.387031973,-0.434844383,1.122033921,1800.540787,34.77084597,16.54927294,9.336541357,34.16635069,23.81770348,27.13832755,16.40566959,12.08191246,8.735621488,6.11835153,28.71075307,17.9383346,13.71385746,10.00770835,7.261866455,3,8,0.351351351,294.4784907,25.5871385,4.681802935,4.794537184,25.64139685,0,53.77364387,60.49068342,85.14280123,17.26131771,5.749511833,0,0,0,12.6426196,18.31223023,0,24.89709281,5.733667477,45.63217396,37.68473284,105.2638565,28.84775996,29.39393935,15.78731903,69.90765664,32.59984725,11.84086864,39.93200708,66.73003775,5.022633314,11.25737949,13.57536728,5.749511833,23.36282484,12.6426196,5.749511833,43.18593205,71.80496069,23.63844135,17.03264387,54.22645443,31.47623286,22.43328918,13.57536728,0,31.25246397,16.3018631,8.99500606,13.22252286,9.007670457,19.92403839,1.724843187,3.547470392,0,8.63523269,0.23,6.638272164
CatS_403,4.0366,50,669.984,8,12,2,716.352,197.8102,8,7,2.85E+11,-3.53,264,3,4,3,1,1.78,2.5,0.390744415,0.314595988,0.314595988,-0.390744415,1.016791226,1755.885539,34.8979931,15.78739638,8.161520749,34.61394445,24.30086673,28.52752248,17.84296636,13.86727416,10.47094252,7.678259694,30.09994801,19.37563137,15.49921916,11.74302939,8.821774619,3,10,0.5,303.445274,25.53992406,14.37624985,4.794537184,16.86056676,0,41.64090973,55.63614104,104.2741549,29.78610573,0,0,5.907179729,0,6.031114512,14.69560176,0,29.38012367,5.733667477,63.88418455,57.31900205,75.43493675,23.09824812,35.30111908,5.733667477,115.8897546,30.84962802,11.84086864,53.63102045,42.46456948,5.022633314,11.25737949,4.794537184,0,23.36282484,12.1350809,18.36984218,24.65690253,99.44431529,22.7630867,4.899909731,34.86089589,50.58795931,22.43328918,14.69560176,0,2.144054259,32.87785485,15.54659314,12.58872595,9.082329924,14.05169076,3.370740074,8.424700638,0,8.691088176,1.01,5.995678626
CatS_404,6.4907,47,644.035,7,10,2,685.363,195.9411,10,6,58698932592,-3.39,244,1,2,4,0.978723404,1.70212766,2.404255319,0.351481755,0.314595988,0.314595988,-0.351481755,1.147608402,1739.637426,33.50872574,16.13931485,8.751138526,32.58900042,22.96186143,26.80504833,16.14177984,11.90753271,8.746153905,6.072997973,29.19397044,18.89918972,14.41913052,10.76181081,7.624761189,3,7,0.351351351,291.1569847,20.85027554,4.681802935,4.794537184,16.86056676,11.76188495,53.77364387,66.74645261,90.03828471,17.26131771,0,0,0,0,6.031114512,4.794537184,0,24.89709281,5.733667477,43.91615235,43.94050202,105.2638565,23.09824812,41.1558243,11.05045608,69.55192074,32.59984725,11.84086864,39.93200708,71.62552123,5.022633314,11.25737949,4.794537184,0,35.12470979,6.031114512,0,18.11214613,80.05791564,33.22202167,16.66179468,42.09372029,69.3933415,22.43328918,4.794537184,0,2.152055297,17.62768066,9.223329606,13.91770754,9.006093756,22.47768598,3.868112674,6.906775976,0,10.43166962,0.095,7.022276395
CatS_405,5.351,46,613.964,7,10,3,654.284,188.5725,9,6,34164302655,-3.94,238,1,2,4,0.934782609,1.652173913,2.369565217,0.398728552,0.314595988,0.314595988,-0.398728552,1.160675556,1720.241325,32.01867182,15.09953928,8.063769353,31.88189364,22.42385663,25.97415031,15.81808253,11.80103963,8.566818971,5.965098873,27.54657584,17.35074755,13.43298463,9.838905832,7.108613798,5,8,0.333333333,280.0088233,26.58394302,4.681802935,4.794537184,16.86056676,0,53.77364387,60.49068342,90.83018751,17.26131771,0,0,0,0,6.031114512,4.794537184,0,24.89709281,5.733667477,39.02066887,43.41840031,105.2638565,23.09824812,35.08132563,16.78412356,63.29615155,32.59984725,11.84086864,39.93200708,66.73003775,5.022633314,11.25737949,10.48192346,0,23.36282484,6.031114512,0,18.11214613,85.74530192,28.32653819,4.899909731,66.35918857,38.87210404,28.16695665,4.794537184,0,2.146638631,16.33026983,9.155487433,20.31552977,8.972407065,21.61973079,1.769161044,6.808737477,0,8.659815743,0.1,7
CatS_406,6.0941,47,631.353,6,10,2,671.673,187.2591,9,6,50286722401,-3.84,244,1,2,4,1.021276596,1.85106383,2.659574468,0.378507517,0.314595988,0.314595988,-0.378507517,1.217281358,1780.814769,33.07574872,15.37418741,8.182374963,32.75213713,22.85137698,26.645008,16.15194238,12.16021375,8.880551579,6.246230995,28.15686589,16.90787133,12.974614,9.578867524,6.595388967,3,8,0.351351351,286.3275761,20.68722877,9.581712666,4.794537184,5.098681808,0,71.44095083,54.80329715,84.70156816,30.47508164,0,0,0,0,6.031114512,9.531400138,0,24.89709281,5.733667477,51.9862469,32.84803315,110.2864898,23.09824812,29.23299429,11.05045608,64.50129269,37.3367102,11.84086864,46.85574428,66.73003775,10.04526663,11.25737949,4.794537184,0,23.20187978,6.031114512,0,47.70564979,79.45527313,5.563451492,4.899909731,54.59730362,45.79584124,38.77109202,4.794537184,0,7.722756978,16.29451567,9.817325224,13.3779462,6.555221552,21.8880236,1.678791146,8.87760871,0,13.17669981,0.02,7.698970004
CatS_407,4.715,43,579.923,6,10,1,617.219,172.3119,6,6,9627257585,-3.45,224,2,3,3,0.930232558,1.697674419,2.441860465,0.351481755,0.314595988,0.314595988,-0.351481755,1.230523713,1547.749472,29.61418846,13.45901122,6.874878077,29.7605733,20.95753013,24.35707441,15.10401311,11.33563897,8.500042123,6.071438841,25.92949994,16.63667812,12.96758397,9.772128985,7.214953766,2,8,0.424242424,262.0723271,20.43339667,9.476340119,4.794537184,16.86056676,0,29.5081756,62.20542369,90.70625273,17.26131771,0,0,0,5.907179729,6.031114512,9.589074368,0,24.48021394,5.733667477,38.7727993,50.77424565,75.43493675,23.09824812,35.30111908,5.733667477,87.19275383,19.51033443,11.84086864,52.00473601,42.46456948,5.022633314,11.25737949,4.794537184,0,23.36282484,6.031114512,5.907179729,29.23904911,87.3361074,17.19963521,4.899909731,59.12636416,21.4225813,22.43328918,9.589074368,0,2.131596282,30.86349338,5.633560139,11.84577172,8.916217661,12.83265817,3.887912847,6.882693104,0,8.617207808,0.73,6.13667714
CatS_408,3.6858,44,595.922,7,11,2,633.218,173.7017,6,6,13212725178,-3.49,230,2,3,3,1.022727273,1.818181818,2.545454545,0.391213595,0.314595988,0.314595988,-0.391213595,1.221197233,1591.163105,30.53251868,13.65333883,6.9164456,30.63081679,21.35137698,24.6745315,15.17870858,11.52999822,8.557355751,6.077503856,26.24695702,16.71137359,13.16194321,9.829442613,7.221018781,3,9,0.424242424,266.8665609,25.53992406,9.476340119,4.794537184,16.86056676,0,29.5081756,55.78460206,90.70625273,23.3652841,0,0,0,5.907179729,6.031114512,14.69560176,0,24.48021394,5.733667477,38.45594407,50.77424565,75.43493675,23.09824812,35.30111908,5.733667477,98.40324761,19.51033443,11.84086864,45.58391439,42.46456948,5.022633314,11.25737949,4.794537184,0,23.36282484,12.1350809,5.907179729,55.17020517,60.67805771,11.50570721,21.9325536,42.09372029,21.4225813,22.43328918,14.69560176,0,2.118406493,30.64899542,15.35199556,11.57785963,8.676775127,12.49010492,1.885851488,6.092817736,0,8.601638076,0.5,6.301029996
CatS_409,3.9785,44,603.296,7,12,3,639.584,169.6159,9,5,7120545393,-3.59,232,1,2,3,1.136363636,1.954545455,2.727272727,0.480291375,0.316988598,0.316988598,-0.480291375,1.397962649,1597.224389,31.82293076,14.46037457,7.72651196,31.21660322,21.18958094,24.61371854,14.66898972,11.06835374,7.984828497,5.612964462,26.12557643,15.42491867,11.88275399,8.683144442,5.962122434,4,10,0.40625,266.5911799,25.79375616,14.37624985,4.794537184,5.098681808,0,41.10911549,49.23984566,78.15681176,37.01983805,0,0,0,0,12.0004198,19.43246472,0,24.89709281,5.733667477,45.44149049,39.39278955,74.391203,23.09824812,35.20229958,11.05045608,82.12188178,35.58649098,11.84086864,41.29229278,36.39820241,10.04526663,11.25737949,4.794537184,0,23.20187978,12.0004198,6.544756406,47.70564979,72.91051673,0,10.9662768,30.33183534,33.66310711,43.87761941,9.589074368,0,7.662979162,27.02126624,17.81554422,11.53926601,5.386249653,10.98801465,1.628363044,7.468547512,0,12.87865839,0.015,7.823908741
CatS_410,5.9516,48,643.364,6,10,2,683.684,189.6441,9,7,1.21E+11,-3.84,248,2,3,4,0.9375,1.645833333,2.354166667,0.380747879,0.314595988,0.314595988,-0.380747879,1.042354603,1816.834838,32.69466419,14.73294581,7.566173957,33.03659418,23.39018312,26.92946505,16.68471613,13.04910332,9.712588643,7.074005848,28.44132294,17.44064508,13.89273923,10.29415318,7.364788116,3,8,0.368421053,291.6866871,25.5871385,4.681802935,4.794537184,5.098681808,0,65.37458376,60.49068342,90.49553943,30.47508164,0,0,0,0,6.031114512,9.531400138,0,24.89709281,17.56947957,39.02066887,39.39278955,110.2864898,23.09824812,29.23299429,11.05045608,65.00420827,37.3367102,23.67668073,39.93200708,66.73003775,10.04526663,11.25737949,4.794537184,0,23.20187978,6.031114512,0,29.94795822,98.29431289,16.82083098,4.899909731,54.59730362,38.87210404,38.77109202,4.794537184,0,7.798318654,16.40569127,9.915796593,13.74090071,7.929421671,21.56753786,1.741375423,8.490268856,0,12.63291119,0.05,7.301029996
CatS_411,3.5474,48,669.404,8,13,3,708.716,190.1603,8,6,86451906210,-3.53,252,2,3,3,1.041666667,1.854166667,2.625,0.361385827,0.311470477,0.311470477,-0.361385827,1.245664694,1756.274183,34.33701903,15.7886726,8.183941212,33.62238062,23.26206059,26.69607358,16.37000232,12.28807341,9.043621349,6.432679145,29.02442805,18.28063181,14.32721853,10.64529643,7.779564018,4,10,0.428571429,294.6068904,26.16706415,19.06541449,0,16.86056676,0,41.10911549,62.68381302,84.63988566,27.84740252,0,0,0,5.907179729,11.81435946,14.38361155,0,30.21388141,5.733667477,44.81464013,50.77424565,74.391203,23.09824812,52.68530392,16.36724469,94.11792987,29.0994088,11.84086864,52.00473601,36.39820241,10.04526663,11.25737949,0,0,34.96376473,11.81435946,18.49377696,46.24595554,74.50100587,16.40561694,24.26546827,23.89461909,32.05615851,34.03422907,14.38361155,0,2.054035119,41.19541247,12.2209298,10.42129408,6.734261627,10.97603821,3.666787647,6.113436605,0,15.00669333,0.025,7.602059991
CatS_412,2.8497,47,643.317,8,13,3,681.621,178.9274,9,5,30410837739,-3.92,248,1,2,3,1.085106383,1.893617021,2.659574468,0.396306689,0.311470477,0.311470477,-0.396306689,1.425190899,1714.571556,34.41551308,15.78158043,8.330563935,33.50106027,22.6551061,26.22907361,15.65507467,11.62372522,8.365194315,5.815209072,27.74093151,16.41100361,12.43812548,9.024370757,6.183373131,4,11,0.411764706,283.4825862,25.79375616,23.96532422,0,5.098681808,0,41.10911549,50.09721579,79.74106041,41.06116645,0,0,0,5.907179729,11.81435946,24.2270019,0,24.89709281,5.733667477,45.31755571,45.99967152,74.391203,23.09824812,40.92341897,11.05045608,94.44988313,33.83627176,11.84086864,52.50765159,36.39820241,10.04526663,11.25737949,0,0,23.20187978,11.81435946,24.62226959,65.3838509,49.54492934,4.899909731,24.26546827,16.81453707,28.98130417,43.87761941,14.38361155,0,7.590531541,40.74151393,17.47280175,10.08715908,4.135551443,10.77638114,1.871124337,7.028481568,0,12.85201077,0.02,7.698970004
CatS_413,3.598,47,639.329,8,12,3,681.665,182.8959,9,5,22098060039,-3.43,250,1,2,3,1.127659574,1.914893617,2.659574468,0.389145455,0.311470477,0.311470477,-0.389145455,1.409179927,1689.32357,34.89221641,15.1991637,8.931828513,33.71660322,22.39086911,27.11371854,15.91898972,12.81821512,8.452538302,5.953007142,28.62557643,16.67491867,13.63261537,9.150854247,6.302165114,4,10,0.457142857,285.6860062,25.79375616,19.17078703,0,5.098681808,0,41.10911549,63.08732006,84.70156816,36.07613245,0,0,0,0,11.81435946,19.43246472,0,24.89709281,5.733667477,64.8900157,39.39278955,74.391203,23.09824812,35.01623924,11.05045608,87.53687225,40.38102816,11.84086864,55.13976718,36.39820241,10.04526663,11.25737949,0,0,23.20187978,17.41541027,6.544756406,47.70564979,72.91051673,4.899909731,19.91384147,35.01363828,28.98130417,38.77109202,14.69560176,0,7.629881512,28.21719945,19.38841863,10.28536942,4.747840147,11.57428716,1.48080992,11.27234214,0,13.04274052,0.025,7.602059991
CatS_414,3.4049,47,657.393,8,13,3,696.705,187.6793,10,5,34226573109,-3.53,248,1,2,3,0.978723404,1.765957447,2.531914894,0.361385827,0.311470477,0.311470477,-0.361385827,1.405602,1694.487917,34.7949085,16.53099423,8.887029366,33.33792357,22.7444225,26.41161653,15.76483061,11.49777995,8.261337772,5.75292519,28.739971,17.67546009,13.53692508,9.863012855,7.099810063,4,10,0.411764706,289.2477794,26.16706415,19.06541449,0,16.86056676,0,41.10911549,63.31066338,78.59804483,27.84740252,0,0,0,5.907179729,11.81435946,14.38361155,0,30.21388141,5.733667477,32.35197768,57.82191763,74.391203,23.09824812,52.68530392,16.36724469,95.12376102,29.0994088,11.84086864,45.58391439,36.39820241,10.04526663,11.25737949,0,0,34.96376473,11.81435946,12.45193614,46.24595554,68.08018425,16.40561694,24.26546827,30.94229107,32.05615851,34.03422907,14.38361155,0,2.050057191,40.9690419,11.79153922,10.3754801,6.67829315,10.64393064,2.32690156,5.923101106,1.863960363,14.93325033,0.02,7.698970004
CatS_415,3.847,44,599.308,7,11,2,637.612,172.2721,8,5,7756269108,-3.39,232,1,2,3,1.113636364,1.931818182,2.704545455,0.378507517,0.311470477,0.311470477,-0.378507517,1.438703162,1594.004495,32.01682246,14.59330484,7.451736241,31.21660322,21.2444225,25.16650495,15.04893632,11.18255755,8.14492797,5.709605443,26.67836284,15.80486526,11.99695781,8.843243915,6.058763415,3,9,0.424242424,268.1618882,20.68722877,19.17078703,0,5.098681808,0,48.03285269,55.78460206,78.15681176,30.47508164,0,0,0,0,11.81435946,14.32593732,0,24.89709281,5.733667477,52.36522769,39.39278955,74.391203,23.09824812,35.01623924,11.05045608,76.82929405,40.38102816,11.84086864,48.21602998,36.39820241,10.04526663,11.25737949,0,0,23.20187978,11.81435946,6.544756406,41.16089338,79.45527313,4.899909731,0,43.32193961,33.66310711,38.77109202,9.589074368,0,7.639678412,28.17366974,9.56667765,11.39916727,4.807098879,11.7876848,1.511291528,10.53165959,0,12.97196103,0.015,7.823908741
CatS_416,4.3016,46,643.386,7,12,1,679.674,181.9399,6,6,33709160206,-3.49,240,2,3,3,0.891304348,1.652173913,2.413043478,0.361385827,0.311470477,0.311470477,-0.361385827,1.28462812,1719.264317,32.45088242,14.513404,7.232029493,32.20816706,22.27889734,25.56593691,15.66378616,11.78407983,8.751285546,6.271067972,27.89429138,17.57441564,13.82322496,10.35296063,7.612964999,2,9,0.411764706,282.9020576,20.43339667,19.06541449,0,16.86056676,0,41.10911549,56.13905662,85.14280123,27.84740252,0,0,0,5.907179729,11.81435946,14.38361155,0,24.48021394,5.733667477,38.7727993,50.77424565,74.391203,23.09824812,52.68530392,5.733667477,92.97599877,29.0994088,11.84086864,52.00473601,36.39820241,10.04526663,11.25737949,0,0,34.96376473,11.81435946,12.45193614,39.70119913,81.04576228,16.40561694,24.26546827,28.79452882,21.4225813,34.03422907,14.38361155,0,2.057565993,43.09944278,5.930379899,10.56475992,6.933445169,10.81708645,3.534645262,6.105813266,0,15.01241683,0.16,6.795880017
CatS_417,3.111,47,657.393,8,13,2,694.689,185.5756,6,6,49212276243,-3.53,246,2,3,3,0.914893617,1.680851064,2.446808511,0.361385827,0.311470477,0.311470477,-0.361385827,1.27806144,1738.947237,33.37398933,15.13406985,7.794007853,32.91527384,22.77889734,26.06593691,15.87089294,11.82697305,8.762217968,6.218771659,28.39429138,17.78152242,13.86611818,10.36389305,7.560668685,3,10,0.411764706,288.4519198,25.75018527,19.06541449,0,16.86056676,0,41.10911549,43.29741337,98.23231405,27.84740252,0,0,0,5.907179729,11.81435946,14.38361155,0,29.79700254,5.733667477,25.93115606,63.86375846,74.391203,23.09824812,52.68530392,11.05045608,106.0655116,29.0994088,11.84086864,39.16309277,36.39820241,10.04526663,11.25737949,0,0,34.96376473,11.81435946,12.45193614,52.79071194,68.20411903,16.40561694,29.165378,23.89461909,26.73936991,34.03422907,14.38361155,0,2.055612868,43.21392805,9.161892978,10.50931231,6.891099185,10.7839152,1.534974139,7.358957432,0,15.0458634,0.14,6.853871964
CatS_418,3.5011,48,669.404,8,13,2,708.716,190.1926,6,6,64963221362,-3.53,252,2,3,3,0.916666667,1.729166667,2.541666667,0.361385827,0.311470477,0.311470477,-0.361385827,1.273883535,1754.274183,34.33701903,15.7886726,8.013393817,33.62238062,23.27889734,26.77304369,16.37089294,12.18052644,8.985305148,6.399673358,29.10139816,18.28152242,14.21967157,10.58698023,7.741570385,3,10,0.428571429,294.8168619,25.75018527,19.06541449,0,16.86056676,0,41.10911549,56.2629914,91.68755764,27.84740252,0,0,0,5.907179729,11.81435946,14.38361155,0,29.79700254,5.733667477,32.35197768,63.86375846,74.391203,23.09824812,52.68530392,11.05045608,106.0655116,29.0994088,11.84086864,45.58391439,36.39820241,10.04526663,11.25737949,0,0,34.96376473,11.81435946,12.45193614,52.79071194,74.62494065,16.40561694,24.26546827,28.79452882,26.73936991,34.03422907,14.38361155,0,2.057565993,43.42992138,9.235618413,10.52740183,6.921087615,10.81708645,2.420425275,7.543706109,0,15.10274249,0.15,6.823908741
CatS_419,5.3684,44,615.376,6,11,1,651.664,177.3219,6,6,13849306661,-3.16,230,2,3,3,0.909090909,1.681818182,2.454545455,0.351481755,0.314595988,0.314595988,-0.351481755,1.270828565,1618.091152,30.84857981,13.86430577,6.890361224,30.63081679,21.36821374,24.65768862,15.20966201,11.45291417,8.564960348,6.129994256,26.98604309,17.1202915,13.49205929,10.16663543,7.471891282,2,8,0.424242424,272.3755934,20.43339667,9.476340119,4.794537184,16.86056676,0,41.10911549,56.13905662,85.14280123,27.84740252,0,0,0,5.907179729,6.031114512,9.589074368,0,24.48021394,5.733667477,38.7727993,50.77424565,74.391203,23.09824812,46.90205897,5.733667477,87.19275383,19.51033443,11.84086864,52.00473601,36.39820241,10.04526663,11.25737949,4.794537184,0,34.96376473,6.031114512,5.907179729,46.24595554,81.04576228,11.50570721,17.03264387,40.92726295,21.4225813,34.03422907,9.589074368,0,2.119321945,31.13302154,6.020490946,11.37340705,8.713869366,10.595786,3.744645604,6.654738297,0,15.03360814,0.26,6.585026652
CatS_420,4.5679,46,641.394,7,12,2,680.706,185.5746,6,6,26669268525,-3.2,242,2,3,3,0.934782609,1.760869565,2.586956522,0.351481755,0.314595988,0.314595988,-0.351481755,1.259518128,1652.737825,32.72958807,15.1369097,7.669038974,32.04503035,22.36821374,25.8647954,15.91676879,11.84936078,8.79897995,6.258599641,28.19314987,17.82739828,13.8885059,10.40065503,7.600496668,3,9,0.441176471,284.2903977,25.75018527,9.476340119,4.794537184,16.86056676,0,41.10911549,56.2629914,91.68755764,27.84740252,0,0,0,5.907179729,6.031114512,9.589074368,0,29.79700254,5.733667477,32.35197768,63.86375846,74.391203,23.09824812,46.90205897,11.05045608,100.2822666,19.51033443,11.84086864,45.58391439,36.39820241,10.04526663,11.25737949,4.794537184,0,34.96376473,6.031114512,5.907179729,59.33546835,74.62494065,11.50570721,17.03264387,40.92726295,26.73936991,34.03422907,9.589074368,0,2.119321945,31.43850015,9.334265933,11.33712929,8.705416147,10.59372839,2.615466599,8.121126631,0,15.1239338,0.17,6.769551079
CatS_421,3.9735,47,639.329,7,12,1,677.633,180.0289,6,6,48761823711,-3.88,246,2,3,3,0.978723404,1.765957447,2.531914894,0.378507517,0.311470477,0.311470477,-0.378507517,1.284877166,1756.158256,33.03727663,14.48474185,7.338084136,33.07841054,22.68958094,26.43618039,16.09135584,12.2899717,9.123804901,6.519459956,27.94803829,16.84728479,13.10437195,9.782981343,6.882636168,2,10,0.428571429,284.2574349,20.27034989,23.96532422,0,5.098681808,0,41.10911549,56.51803741,79.67893485,41.06116645,0,0,0,5.907179729,11.81435946,19.12047451,0,24.48021394,5.733667477,51.73837733,45.93754596,74.391203,23.09824812,40.92341897,5.733667477,94.18113991,33.83627176,11.84086864,58.92847321,36.39820241,10.04526663,11.25737949,0,0,23.20187978,11.81435946,12.45193614,57.98172436,75.4760854,4.899909731,24.26546827,21.7144468,23.66451557,38.77109202,14.38361155,0,7.620628007,43.07491005,5.914442837,10.47116712,4.561222223,11.14724174,3.450209,8.296484983,0,13.0192496,0.19,6.721246399
CatS_422,2.7829,48,653.336,8,13,2,692.648,183.6646,6,6,71196657922,-3.92,252,2,3,3,1,1.791666667,2.5625,0.378507517,0.311470477,0.311470477,-0.378507517,1.27871922,1775.91727,33.96126565,15.09844838,7.534892587,33.78551732,23.18958094,26.93618039,16.29846262,12.33286492,9.134737323,6.467163642,28.44803829,17.05439157,13.14726517,9.793913766,6.830339854,3,11,0.428571429,289.8072971,25.5871385,23.96532422,0,5.098681808,0,41.10911549,43.67639416,92.76844766,41.06116645,0,0,0,5.907179729,11.81435946,19.12047451,0,29.79700254,5.733667477,38.89673409,59.02705877,74.391203,23.09824812,40.92341897,11.05045608,107.2706527,33.83627176,11.84086864,46.08682997,36.39820241,10.04526663,11.25737949,0,0,23.20187978,11.81435946,12.45193614,71.07123717,62.63444215,4.899909731,29.165378,16.81453707,28.98130417,38.77109202,14.38361155,0,7.620565241,43.18939532,9.144216304,10.4157195,4.523008471,11.11142499,1.458859169,9.538410141,0,13.05395641,0.14,6.853871964
